,CD8_T_cells,CD4_T_cells,T_regulatory,NK_cells,B_cells,Macrophages_M1,Macrophages_M2,Dendritic_cells,Neutrophils,Mast_cells,Exhaustion,IFN_gamma
TCGA-A2-A04Y,0.13212751119548133,-0.00017634796945588394,0.3234913675921548,-0.4143220874220091,-0.5369390856386473,-0.013530941154035,-0.31340748367121846,-0.4394643418767196,-0.32239409788226864,0.06850477220734606,0.115467047070938,0.20934943450871069
TCGA-D8-A1JA,-0.8017057179943375,-0.5837220154771479,0.49476775521201916,-0.9932523080973948,-0.9064638843046985,0.6637066428818971,0.3796801789623405,-1.170064312600634,0.9183280113566058,-0.7614781465552088,0.027278453933118403,0.9633987362539492
TCGA-E9-A24A,-0.42498686646046496,0.094741169165965,0.852566680573461,-0.394802972684192,-0.9739890302205801,0.8271553376076045,0.5139348540205853,0.056175843498229856,0.1723060705408903,-0.7360873124433845,0.1300090405337584,0.5641236132971151
TCGA-PL-A8LY,0.10972232731235827,-0.36209924033669943,-0.7074758100357408,0.06652968984816977,-0.27639246575420856,-0.5939848314729482,-0.8654604603161807,-0.0755081485611851,-0.31396962026623787,-1.1923671927118218,-0.6574441253247691,-0.9030976938119344
TCGA-BH-A18I,0.6404755871387783,1.1352589204415313,1.4810391839673998,0.41455538706228984,0.7290501257726667,0.12314658902826148,0.26056679499626684,1.0161812095943945,-0.21652004636832625,1.099221805383672,1.2638818588055558,1.3429734765596821
TCGA-AR-A5QM,-0.0767143039643681,0.33672076980867083,0.05434249867360252,-0.3887498737196732,-0.21819429592797937,0.43098271768937674,0.39105228233764544,0.5871531262485449,-0.1246436204907363,1.785462649246581,0.3077255343086951,0.448702048779807
TCGA-D8-A1XO,-0.018981103489981124,0.19881666584037944,0.3092002580790062,-0.6127570963853026,-0.16526521029811336,0.08715355116557608,0.052623151027466626,0.700921788164027,0.373598142904529,0.25794154048663914,0.3015442582648832,0.1589725086931146
TCGA-A1-A0SO,-0.7855327677602303,-0.9844884994217256,-0.2177434454145908,0.22717727375869476,-0.5518602823310544,0.4391510809897241,-0.995595185766841,-1.2842321677471569,-0.8320055203331257,-1.3966666343732141,-0.5049062362103617,0.004284871162749129
TCGA-D8-A27E,-0.4930225152299106,-0.9031972163809523,-0.44473760199907475,-0.5388914639539859,-0.83310915891534,-0.32831125884381507,-0.19986995078258357,0.06281624951444571,-0.6276506622687513,0.437701257439534,-0.46787386508997203,-0.18282131978476607
TCGA-BH-A18N,-1.1551216453108255,-0.6740512990277097,-0.7658968697409674,-1.359829023011708,-0.9754628145218834,-0.3574759783464469,-0.6655071600709587,-0.8480416940817483,-0.34482934534009085,-0.4232346957508466,-1.057082814530516,-0.7366573812251883
TCGA-A8-A06O,-0.5569657777601094,-0.22566678859654454,0.11470659563005757,-0.6538874806113422,-0.24479609118569254,-0.25781424318684115,-0.1160608558707839,-0.4798141361105291,-0.6972998998556105,-0.6952123860105721,-0.12951670461742332,-0.12650975839352496
TCGA-A2-A4S2,1.1926625657009897,1.0125063843390874,0.9262472595924528,1.2170716045953598,0.010310414227753093,-0.15739872464182403,0.4855466442151214,0.8761953079271132,-0.21462269782340418,0.25638003273928683,1.3724517815250896,1.181240870563879
TCGA-B6-A0RU,-0.45698552444720236,-0.37668996402063143,-0.3681362857170896,-0.10818383850864956,-0.4338124331381585,0.12102127746419815,-0.5714579088225112,0.2351152761878624,-0.8445394407349608,-0.629948509951186,-0.017452994169647993,-0.03798812606207223
TCGA-A7-A26J,-0.7552151334060854,-0.08104818539337016,0.6311949725935042,-0.9345706081605448,-0.8025004249561889,-0.019777418405202345,0.06388464247427006,-0.4595116088918321,-0.15967809446245118,0.08969779386918368,0.17043290700675273,0.2681016008905573
TCGA-AC-A3TM,0.3161724584609954,-0.4225383154835993,0.09165501934457722,-0.043168833070452,-0.3814733958409464,-0.6750774051374623,-0.27943161330450617,-0.19305800678196613,-0.10617991584632998,0.3096833523974374,-0.22799153692822868,-0.48858087190991084
TCGA-A7-A0DC,-1.1103691734221106,-0.3326942820392905,-0.09351922260556117,-0.5529326027663195,-0.752083796160185,-0.8124742570743813,0.5047105199255592,-0.26537578532266276,0.773194814004973,0.8874840813345012,-0.7640514811346062,-1.404554068089078
TCGA-GI-A2C8-11,-1.4394437427706337,-2.117698470815709,-1.3010749111493476,-1.1511580681815157,-1.0245157632128021,-0.587363004813776,-1.5136691991337277,-1.2940966968869512,-0.6910648405813081,-1.1006764216543774,-1.4760704418191017,-1.6363740906159987
TCGA-BH-A0BW-11,2.165177930579186,2.2754042589424888,1.8467912028777993,1.7582559900131591,4.360083556304344,0.7346730150457547,0.5612959344527987,2.3040419448747955,0.06658579098410056,0.5096707765078045,2.246089062473048,0.9315869377584929
